Supplementary Table 3A. Differentially methylated probes between HF2303 CSCs and SDCs.,,,,
gene,feat.cgi,CSC_AVG,SDC_AVG,adj.P.Val
ACTN2,TSS1500-shore,0.980655443,0.951747204,0.145623615
TXNRD1,5'UTR-island,0.102002961,0.014249169,0.145623615
TADA2B,Body-island,0.971770284,0.937222425,0.145623615
STOML1,Body-opensea,0.720286162,0.786276655,0.145623615
CTTN,TSS1500-island,0.036368882,0.007863249,0.145623615
LOC404266,Body-shore,0.098407876,0.06047888,0.145623615
CPT1A,Body-opensea,0.817348324,0.731868936,0.145623615
ACY3,5'UTR-opensea,0.067450753,0.012561996,0.145623615
ARAP3,TSS200-opensea,0.069100769,0.012074718,0.145623615
TTC9B,TSS1500-shore,0.236101932,0.188196471,0.145709898
,IGR-shore,0.732399732,0.68056449,0.145810254
DNASE2,1stExon-island,0.070634713,0.042898625,0.145810254
CCT7,Body-island,0.090107799,0.040077691,0.145824096
FOXC1,TSS1500-island,0.061642333,0.016154067,0.145824096
PRDM16,Body-shore,0.580391892,0.520495,0.145824096
DMRTA2,TSS1500-island,0.051275761,0.017050656,0.145824096
SASH1,Body-opensea,0.703959602,0.851490003,0.145824096
RUNX1T1,Body-opensea,0.292434733,0.354734615,0.145824096
DIP2C,Body-opensea,0.892536642,0.925852193,0.145824096
PGCP,TSS1500-island,0.067586675,0.010313889,0.145824096
SLC38A10,Body-island,0.894697788,0.929467332,0.145824096
ZMIZ1,5'UTR-opensea,0.078775174,0.009554521,0.145824096
,IGR-island,0.136846305,0.181542874,0.145824096
,IGR-island,0.098100719,0.007964208,0.145824096
SYNPO2L,3'UTR-shelf,0.873780889,0.927193045,0.145824096
,IGR-opensea,0.774154146,0.722814864,0.145824096
NKX6-2,TSS1500-island,0.176431973,0.044274388,0.145824096
C1orf56,1stExon-island,0.05195992,0.022827601,0.145824096
AHNAK,Body-opensea,0.769126675,0.806368655,0.145824096
DGKZ,TSS200-island,0.069029957,-0.00228913,0.145824096
PCBP2,Body-opensea,0.791025586,0.750060766,0.145870436
IRS1,3'UTR-island,0.057403479,0.012875996,0.145870436
HLA-J,Body-island,0.08357094,0.023660695,0.145870436
C8orf73,Body-shore,0.213087944,0.058518592,0.145870436
CSF2RB,TSS1500-opensea,0.675338541,0.603408473,0.145870436
LMAN1L,1stExon-opensea,0.833646103,0.797622515,0.145870436
OAF,TSS200-island,0.085767227,0.039768489,0.145870436
,IGR-opensea,0.548688946,0.492677668,0.145870436
P2RX4,1stExon-island,0.034349067,0.006413875,0.145870436
,IGR-opensea,0.20060433,0.267790631,0.145870436
FOXL1,TSS1500-shore,0.220082104,0.161092827,0.145870436
SORBS3,TSS1500-island,0.135924492,0.004284653,0.145870436
CCDC94,Body-shelf,0.835527389,0.890311605,0.145870436
SCN5A,5'UTR-shelf,0.51296423,0.419453999,0.145870436
MAP2K3,TSS200-island,0.085049349,0.05398331,0.145870436
FBXL6,TSS200-island,0.043777259,0.011677275,0.145870436
,IGR-opensea,0.810201276,0.855972428,0.145870436
MYO7A,Body-island,0.995203224,0.961890076,0.145870436
SLC11A2,Body-opensea,0.882279644,0.921442978,0.145870436
ALPK1,Body-island,0.062997508,0.027371185,0.145870436
CTBP1,Body-shelf,0.853780542,0.893608786,0.145870436
,IGR-opensea,0.970337518,0.919016857,0.145870436
,IGR-island,0.603454906,0.705703426,0.145870436
OTUB1,TSS1500-shore,0.817601424,0.863719568,0.145870436
,IGR-shore,0.80445003,0.752697868,0.145870436
RIPK3,Body-island,0.752899438,0.684293475,0.145902994
,IGR-shelf,0.611858319,0.554618846,0.145999024
,IGR-opensea,0.334318318,0.29080425,0.145999024
PLD6,TSS200-island,0.060928382,0.005966996,0.145999024
SMAD3,Body-opensea,0.603066218,0.491119454,0.146153536
UBTD1,Body-opensea,0.237686671,0.296246087,0.146153536
,IGR-island,0.123474897,0.05882803,0.146153536
IRF8,5'UTR-shelf,0.375564509,0.329729723,0.146246779
STK32C,Body-shelf,0.85482962,0.914527607,0.146622378
AGAP2,Body-shore,0.746255136,0.703425759,0.146622378
PIGT,TSS1500-shore,0.802552805,0.853690583,0.146649137
THRAP3,Body-opensea,0.9147314,0.858482821,0.146681208
C5orf39,TSS1500-island,0.066662308,0.016289005,0.146689352
,IGR-opensea,0.103845498,0.018938195,0.146729415
ANKRD16,TSS1500-shore,0.118974288,0.050110357,0.146988522
KIAA1324,5'UTR-shore,0.046945947,0.016194879,0.146988522
RYR1,Body-shelf,0.846815592,0.78976964,0.146988522
RRAGD,Body-shore,0.900159086,0.937600752,0.146988522
ANKMY1,TSS200-island,0.076020347,0.012760991,0.146988522
ZFPM1,Body-shelf,0.930920169,0.901104597,0.146988522
,IGR-opensea,0.287608077,0.196900353,0.146988522
NFIX,Body-island,0.15635319,0.234854015,0.146988522
DNMT3A,Body-shore,0.978410545,0.924893653,0.146988522
,IGR-opensea,0.632291626,0.564932798,0.146988522
,IGR-shore,0.658205727,0.563704966,0.146988522
,IGR-island,0.116248941,0.00656253,0.146988522
SHANK2,Body-opensea,0.613637632,0.522443793,0.146988522
PTPRN2,Body-shore,0.904697116,0.855644679,0.147013719
,IGR-island,0.088449189,-0.00444399,0.147013719
RNF121,Body-opensea,0.81405905,0.866359048,0.147013719
PPFIA1,TSS1500-island,0.056117339,0.025413786,0.147013719
WNT5A,Body-shelf,0.716704517,0.660127487,0.147013719
,IGR-shelf,0.816912586,0.855642817,0.147013719
FBXW4,Body-opensea,0.810010756,0.935218667,0.147013719
CYBA,TSS200-island,0.972219465,0.92398067,0.147013719
,IGR-island,0.834743979,0.770784019,0.147013719
ANKRD42,TSS200-island,0.098484504,0.062064428,0.147099917
TBX5,TSS1500-island,0.916668493,0.865078459,0.147099917
WNT10B,Body-island,0.055296209,0.009444173,0.147099917
ADAM15,TSS1500-island,0.118658353,0.031424612,0.147099917
TRPM5,Body-island,0.050608177,0.01226606,0.147267697
C6orf223,Body-island,0.148401112,-0.006385418,0.147335349
KL,TSS1500-island,0.45738299,0.52665306,0.147344421
RPS21,TSS200-island,0.037018704,0.008389618,0.147344421
AMPD2,1stExon-island,0.046586261,0.014367059,0.147356388
,IGR-shelf,0.611925462,0.552161619,0.147356388
,IGR-opensea,0.781207322,0.828270375,0.147356388
LAIR1,TSS1500-opensea,0.86247525,0.797605111,0.147356388
,IGR-shore,0.35742474,0.310261724,0.147390971
C17orf97,Body-island,0.83071166,0.868290411,0.147390971
,IGR-island,0.063786546,0.009665438,0.147390971
UBE2I,Body-shore,0.880209085,0.825192844,0.147390971
SSH1,TSS1500-shore,0.049051131,0.008723017,0.147390971
PDXK,Body-shore,0.082156598,0.019909287,0.147390971
ARSG,5'UTR-island,0.049540913,0.005641214,0.147572404
UNCX,Body-island,0.137241382,0.206284579,0.147878207
,IGR-island,0.076395024,0.006125061,0.147878207
EN1,TSS1500-island,0.8203858,0.791273545,0.147878207
LOC283731,Body-island,0.581786866,0.523000212,0.147878207
CASKIN1,TSS1500-island,0.072050306,0.02610899,0.147878207
PTPRN2,Body-shore,0.712610974,0.66391099,0.147878207
NOTCH1,Body-shore,1.005953961,0.943709294,0.147878207
ZYG11A,Body-island,0.999840833,0.962579966,0.147878207
SLC22A11,1stExon-opensea,0.848090627,0.892353524,0.147965548
FBXO39,TSS200-island,0.109654623,0.02346894,0.148125442
,IGR-opensea,0.185144736,0.134271748,0.148158112
FAM53C,5'UTR-island,0.040442491,0.010134826,0.148158112
C11orf90,Body-shore,0.078303749,0.036599023,0.148158112
TCAP,TSS200-shelf,0.866248288,0.820449477,0.148158112
,IGR-opensea,0.861236867,0.91191859,0.148158112
LOC100190938,TSS1500-island,0.106484369,0.034687375,0.148158112
SNORD114-8,TSS1500-opensea,0.923405507,0.869574763,0.148158807
PDCD1LG2,TSS1500-opensea,0.784929837,0.706729305,0.148158807
,IGR-shore,0.120752699,0.082918918,0.148158807
,IGR-shore,0.841065147,0.887923041,0.148158807
SLFNL1,Body-island,0.900020666,0.85716064,0.148158807
ZNF256,TSS200-island,0.039183415,0.005877412,0.148158807
,IGR-opensea,0.082654279,0.03736102,0.148158807
SORD,Body-shelf,0.829659403,0.865752113,0.148158807
SLIT3,Body-opensea,0.054153504,0.007967403,0.148158807
HS3ST1,TSS1500-island,0.04283063,0.009673147,0.148158807
MAL,5'UTR-island,0.088340893,0.000397091,0.148158807
PAQR9,TSS1500-island,0.059956535,0.028487808,0.148158807
,IGR-opensea,0.772830899,0.726903899,0.148158807
,IGR-island,0.043533602,0.010920209,0.148158807
ATG9B,Body-island,0.250340608,0.151707987,0.148158807
ZNF208,Body-shore,0.088578889,0.034749283,0.148158807
PTPRE,5'UTR-opensea,0.856770689,0.911169009,0.148158807
FKBP11,1stExon-island,0.0461629,0.00541845,0.148158807
LOC100130872,Body-shore,0.133169874,0.208959161,0.148158807
HLA-J,Body-island,0.082875641,0.011097373,0.148158807
BTBD9,3'UTR-opensea,0.831233836,0.874488836,0.148158807
PACSIN1,Body-island,0.086413634,0.036110018,0.148158807
ZNF443,TSS200-shore,0.13177329,0.094567868,0.148158807
B3GNT4,5'UTR-island,0.050778995,0.018424437,0.148158807
,IGR-shore,0.711308886,0.768463039,0.148158807
,IGR-shore,0.500207949,0.415006449,0.148169437
TYK2,TSS200-island,0.042272949,0.01088727,0.14818695
,IGR-opensea,0.068559086,-0.000730259,0.148456483
HIST1H2BI,1stExon-island,0.105005542,0.041570581,0.148456483
ADAMTS14,Body-opensea,0.812310703,0.859075802,0.148456483
RTN1,Body-opensea,0.888806552,0.949424402,0.148456483
,IGR-shore,0.193616855,0.316322539,0.148456483
ZNF167,1stExon-island,0.059084705,0.003503021,0.148456483
MFSD2B,TSS200-island,0.069255579,0.021868056,0.148603198
ZMIZ2,TSS1500-opensea,0.8527374,0.811084433,0.148603198
GLI3,3'UTR-shelf,0.916165244,0.866827906,0.148637832
TMEM52,TSS1500-island,0.820945614,0.772529055,0.148740652
SLC39A12,TSS1500-opensea,0.890333965,0.930768503,0.148740652
HUNK,Body-shore,0.570290921,0.530687433,0.148740652
MS4A2,Body-opensea,0.377769083,0.337122141,0.148740652
ANKRD13A,TSS200-island,0.058749243,0.013946228,0.148740652
C12orf51,Body-opensea,0.875989926,0.843283046,0.148740652
,IGR-opensea,0.443908466,0.378217832,0.148740652
MAPK15,Body-shelf,0.742481669,0.679542023,0.148740652
CEACAM16,Body-shelf,0.932693581,0.897283757,0.148740652
MIR1182,TSS1500-opensea,0.462062451,0.417506683,0.148740652
DIP2C,Body-shore,0.767455455,0.825386593,0.148740652
ICAM5,Body-island,0.080241469,0.007764576,0.148740652
,IGR-island,0.081322721,0.0093171,0.148740652
,IGR-island,0.098267847,0.006095973,0.148740652
CCDC110,Body-island,0.058575311,0.021100867,0.148740652
EPHB2,Body-opensea,0.682944101,0.567422991,0.148740652
,IGR-opensea,0.892490393,0.853016503,0.148740652
HLA-J,Body-island,0.072429451,0.027253007,0.148740652
,IGR-opensea,0.604063351,0.561995238,0.148740652
SIM2,Body-shore,0.718889979,0.640466812,0.148740652
ARMC5,Body-island,0.893818266,0.864376514,0.148740652
KCNK7,3'UTR-island,0.840233078,0.902748035,0.148740652
,IGR-island,0.060627928,0.006621099,0.148740652
SLC6A12,TSS200-opensea,0.74905129,0.709065905,0.148740652
LOC441046,TSS1500-shore,0.073841115,0.009812171,0.148740652
MSX1,1stExon-island,0.066872419,0.024317551,0.148740652
,IGR-opensea,0.94519858,0.905663413,0.148740652
TSGA14,TSS1500-shore,0.061279943,0.027420328,0.148740652
DLG2,Body-opensea,0.877200837,0.922684451,0.148740652
SPRED1,TSS1500-island,0.063970727,0.02704606,0.148740652
,IGR-island,0.872207746,0.812185718,0.148740652
,IGR-island,0.058684219,0.02070872,0.148740652
NFATC1,Body-island,0.577842921,0.502460985,0.148740652
PALM2-AKAP2,Body-opensea,0.767115868,0.834439031,0.148740652
C6orf145,Body-opensea,0.479091773,0.303542674,0.148740652
BAD,TSS200-shore,0.050073068,0.01000552,0.148740652
IL17REL,Body-island,0.529513076,0.604625909,0.148740652
,IGR-opensea,0.066173746,0.029171483,0.148740652
RAP1GAP,TSS1500-island,0.065373304,0.017087799,0.148740652
CUX1,Body-shelf,0.778892081,0.823395613,0.148740652
C6orf201,3'UTR-opensea,0.75902804,0.819158691,0.148740652
MIR152,TSS200-island,0.066973947,0.011760951,0.148740652
ZSCAN29,TSS1500-island,0.06932696,0.028524766,0.148740652
KIT,Body-opensea,0.393111474,0.348934686,0.148740652
ROBO2,1stExon-shore,0.050075657,0.011380557,0.148740652
GRM4,Body-shelf,0.723713808,0.641731325,0.148740652
DPCR1,Body-opensea,0.828970066,0.785610366,0.148780159
KBTBD4,5'UTR-island,0.038875604,0.008463999,0.148780159
,IGR-shelf,0.539279793,0.497687504,0.148780159
LRRK1,Body-shore,0.590840261,0.531396042,0.148780159
CDH23,TSS1500-island,0.083730367,0.042780394,0.148780159
,IGR-opensea,0.30087998,0.390566648,0.148780159
TNXB,Body-shore,0.839396599,0.790536288,0.148780159
SKI,Body-shore,0.819660951,0.779155601,0.148780159
TMEM92,TSS1500-shore,0.089551289,0.042273799,0.148821796
,IGR-opensea,0.895046259,0.935369675,0.148821796
,IGR-shelf,0.080583847,0.134292125,0.148821796
SAMD14,Body-island,0.114680515,0.024760982,0.148821796
,IGR-island,0.966765033,0.935701405,0.148821796
PRDM16,Body-shore,0.443243031,0.398156578,0.148821796
ANKS3,Body-opensea,0.878504723,0.833514269,0.148821796
TMEM11,Body-island,0.068631749,0.027115095,0.148821796
UTF1,TSS1500-island,0.055945644,0.009563381,0.148821796
DPY19L1,TSS1500-shore,0.139362096,0.18107923,0.148821796
HNRNPF,TSS1500-island,0.07188943,-0.000561034,0.148821796
PSMB9,TSS1500-island,0.048313822,0.01381342,0.148821796
,IGR-opensea,0.794724106,0.850324225,0.148821796
UAP1,TSS200-island,0.052941916,0.020371419,0.148821796
FTSJD2,Body-opensea,0.014836744,0.084213325,0.148821796
ANGPT4,TSS1500-opensea,0.854124448,0.782004116,0.148910551
ASCL4,1stExon-shore,0.544331673,0.476042124,0.148910551
HNRNPF,5'UTR-island,0.125702298,0.013686165,0.148910551
,IGR-opensea,0.71400103,0.668047343,0.148960782
PABPN1L,TSS200-shelf,0.974677619,0.932597988,0.148960782
NUDT7,5'UTR-island,0.063735264,0.006831839,0.148960782
GRRP1,Body-island,0.12122886,0.089913185,0.148960782
RAB3B,Body-opensea,0.480109663,0.538023,0.148960782
RP1L1,Body-island,0.795631171,0.842939742,0.148960782
FGD5,Body-opensea,0.762819855,0.709254502,0.148960782
VARS,Body-opensea,0.849074929,0.818907825,0.148987309
ALG1L2,TSS1500-opensea,0.519877684,0.435292734,0.148987309
PTPRK,Body-island,0.070418715,0.035315745,0.148987309
RPL26L1,TSS200-island,0.035184792,0.005051467,0.148987309
KALRN,TSS200-opensea,0.939523391,0.89122809,0.148987309
LOC441046,TSS200-island,0.059333289,0.01096005,0.149161826
PDLIM7,Body-shore,0.858126875,0.818442908,0.149267727
,IGR-island,0.121710455,0.008567689,0.149267727
CACNA1B,Body-shelf,0.820856128,0.769645982,0.149267727
,IGR-island,0.053044515,0.00502909,0.149267727
KCNH4,Body-opensea,0.950721506,0.900178663,0.149267727
PCYT2,TSS1500-island,0.132574228,0.104392365,0.149267727
,IGR-opensea,0.882830058,0.914720156,0.149267727
SH3BGRL2,Body-shore,0.069815015,0.030177574,0.149267727
,IGR-opensea,0.690753547,0.661370886,0.149267727
FAM20A,Body-opensea,0.908840437,0.848058545,0.149267727
FRS3,Body-opensea,0.881395806,0.909784957,0.149267727
WDR91,1stExon-island,0.048685341,0.012683829,0.149267727
SALL1,TSS1500-island,0.038662687,0.010805587,0.149267727
ZNF767,TSS1500-shore,0.581709294,0.514704897,0.149267727
MYH3,Body-opensea,0.874486084,0.831104679,0.149267727
CBX8,3'UTR-shore,0.892648592,0.932610884,0.149298858
INPP5A,Body-opensea,0.79367395,0.842053142,0.149298858
,IGR-island,0.141423573,0.02807197,0.149298858
TRIM27,3'UTR-opensea,0.899597058,0.934639199,0.149298858
KCNH2,Body-shore,0.847401753,0.811664979,0.149298858
C6orf108,TSS1500-shore,0.236287593,0.173332551,0.149298858
,IGR-shelf,0.597561277,0.542346536,0.149298858
LSM2,Body-shore,0.778889004,0.81803008,0.149298858
TWF2,TSS200-island,0.10047247,-0.006502144,0.149514866
ZBTB46,Body-island,0.805945416,0.762816936,0.149514866
OLIG2,1stExon-island,0.039833565,0.010324358,0.149514866
GFRA2,Body-shore,0.386374353,0.343089717,0.149514866
UBXN1,3'UTR-shore,0.771339662,0.837687734,0.149514866
TPO,Body-shore,0.751525568,0.687076577,0.149514866
TRIM29,1stExon-island,0.817383488,0.747022476,0.149514866
LMAN2,5'UTR-island,0.064801095,0.035008343,0.149514866
KREMEN2,TSS1500-island,0.058787057,0.028425041,0.149514866
,IGR-opensea,0.907358234,0.830852701,0.149514866
TNS4,TSS1500-opensea,0.856366167,0.784638946,0.149514866
CISD3,TSS1500-shore,0.360452816,0.43044946,0.149514866
C20orf56,TSS1500-island,0.060119996,0.011967333,0.149514866
ZNF490,TSS200-island,0.047796377,0.019578788,0.149514866
CNOT8,1stExon-island,0.041673315,0.014971577,0.149514866
MACROD1,Body-island,0.099346074,0.025862727,0.149514866
ATP10A,TSS200-island,0.089207597,-0.00146166,0.149514866
,IGR-opensea,0.409277725,0.494806918,0.149514866
FUT9,5'UTR-shore,0.139087934,0.097445862,0.149514866
,IGR-island,0.063239751,0.019156106,0.149514866
,IGR-opensea,0.807540649,0.727698771,0.149514866
,IGR-island,0.644209382,0.594847684,0.149514866
SPATC1,Body-opensea,0.971659789,0.928325251,0.149514866
POU3F1,1stExon-island,0.043758165,0.009092963,0.149514866
,IGR-shore,0.855266987,0.792094994,0.149514866
ZIC5,Body-island,0.09804878,0.00101188,0.149514866
TXNRD3IT1,5'UTR-opensea,0.695128087,0.63659149,0.149514866
UPP1,5'UTR-island,0.076734612,0.006116424,0.149514866
PPT2,TSS1500-shore,0.093875231,0.017736498,0.149514866
PEMT,Body-opensea,0.889257383,0.855475093,0.149514866
,IGR-shore,0.119119499,0.047039836,0.149514866
GPBAR1,5'UTR-opensea,0.712066967,0.643529337,0.149514866
,IGR-island,0.134959148,0.083241327,0.149514866
CPLX1,Body-shore,0.837404362,0.761229665,0.149514866
DMRTB1,Body-shore,0.852144926,0.892158333,0.149514866
DDX17,TSS1500-shore,0.096585369,0.007873834,0.149514866
MAMSTR,TSS1500-shelf,0.481657731,0.514716356,0.149514866
RASGRF1,3'UTR-opensea,0.77505228,0.74873097,0.149514866
APP,TSS1500-shore,0.314300277,0.12535496,0.149514866
,IGR-island,1.006641897,0.950082974,0.149514866
PRLR,5'UTR-opensea,0.842998812,0.766298548,0.149514866
C8orf73,Body-island,0.061154263,0.015292151,0.149563067
7-Mar,5'UTR-shelf,0.959609918,0.917269803,0.14993862
RASAL3,Body-shelf,0.727367383,0.678667753,0.150191908
,IGR-island,0.067496183,0.011935954,0.150334402
RARA,5'UTR-opensea,0.711782464,0.795954695,0.150489439
C9orf140,5'UTR-island,0.048918309,0.021175779,0.150489439
,IGR-opensea,0.796110332,0.865125757,0.150489439
MNX1,TSS200-island,0.091288564,0.062756447,0.150489439
TSNARE1,Body-shelf,0.866330263,0.829347506,0.150489439
DIP2C,Body-shore,0.86810196,0.903576099,0.150489439
,IGR-opensea,0.875602322,0.923722666,0.150489439
PLEKHA7,TSS1500-shore,0.146816478,0.196332454,0.150489439
C1orf201,Body-opensea,0.156248359,0.10041737,0.150489439
BTN1A1,Body-island,0.152376678,0.016567344,0.150489439
KCNAB2,Body-opensea,0.813989738,0.770903266,0.150489439
PTPRS,Body-island,0.83614712,0.800272137,0.150489439
NKX2-1,TSS1500-island,0.056163237,0.009210717,0.150489439
HSF1,Body-opensea,0.111125535,0.040116581,0.150489439
,IGR-opensea,0.103206887,0.146097913,0.150489439
GLTSCR1,Body-island,0.770637445,0.704605536,0.150489439
PYGM,TSS1500-shelf,0.902380747,0.931748934,0.150489439
MYO15A,Body-opensea,0.896084643,0.842513212,0.150489439
,IGR-island,0.62273341,0.714589468,0.150489439
DYSF,TSS200-island,0.050425006,0.013063496,0.150489439
THEG,Body-shelf,0.792090597,0.73403409,0.150489439
,IGR-shelf,0.912892418,0.940789048,0.150489439
LRRK1,Body-opensea,1.001062343,0.956156404,0.150489439
JAKMIP1,Body-opensea,0.542717768,0.462655365,0.150489439
LYRM4,Body-opensea,0.902999602,0.930488161,0.150489439
CDK18,3'UTR-shelf,0.867492226,0.807340835,0.15049874
PCDHB2,1stExon-shore,0.977526478,0.922096754,0.15049874
PRDM16,Body-shelf,0.765032855,0.723304206,0.15049874
NFE2L3,Body-shelf,0.605273409,0.533749436,0.150615538
HLA-J,Body-island,0.059259328,0.01683898,0.150615538
TNXB,Body-opensea,0.832059031,0.902287482,0.150615538
OBSL1,Body-shore,0.905804413,0.867039011,0.150615538
MSL1,1stExon-island,0.042886818,0.009750289,0.150615538
GML,5'UTR-shore,0.618725598,0.559291956,0.150615538
ADAMTS12,Body-opensea,0.143746139,0.072261174,0.150758064
C10orf25,TSS200-island,0.116034006,0.000408332,0.150758064
SLC6A18,Body-shore,0.726205088,0.690955755,0.150782952
SYTL3,Body-opensea,0.737617812,0.820692331,0.150862424
,IGR-opensea,0.7361043,0.668827468,0.150862424
MT1B,TSS200-opensea,0.87222862,0.841085449,0.150862424
TP73,Body-shelf,0.483464353,0.441104593,0.150862424
,IGR-shelf,0.685485591,0.63258326,0.150862424
,IGR-shore,0.815266268,0.739802419,0.150862424
DSTYK,3'UTR-opensea,0.879293671,0.829071729,0.150862424
COL11A2,Body-shelf,0.801516582,0.761759413,0.150862424
KCNT1,Body-shore,0.834756884,0.793826352,0.150862424
